"ID ";"Rubrik ";"Titel-DE ";"Title-EN ";"Text-DE ";"Text-EN ";"Bild ";"Zeichnung ";"Kategorie-DE ";"Kategorie-EN "
"3306 ";" 3.8 ";"90°-Bogen ";"90°-Elbow ";"<div>Mit Ausreißsicherung &nbsp;Interlock Serie DKOL - 90°-Bogen - 24°-Konus</div>

<div>O-Ring: NBR</div>

<div>Auf Anfrage: FPM</div> ";"<div>With Wire Trap Area Interlock Series DKOL - 90°-Elbow - 24°-Cone</div>

<div>O-Ring: NBR</div>

<div>On Request: FPM</div> ";"I-DKOL_90.png ";"I-DKOL_90.png ";"24° - Dichtkegel mit O-Ring - Interlock ";"24°-Cone with O-Ring - Interlock "
"3309 ";" 3.9 ";"90°-Bogen ";"90°-Elbow ";"<div>Mit Ausreißsicherung - Schwere Reihe &nbsp;Interlock Serie DKOS - 90°-Bogen - 24°-Konus</div>

<div>O-Ring: NBR</div>

<div>Auf Anfrage: FPM</div> ";"<div>With Wire Trap Area - Heavy Series Interlock Series DKOS - 90°-Elbow - 24°-Cone</div>

<div>O-Ring: NBR</div>

<div>On Request: FPM</div> ";"I-DKOS_90.png ";"I-DKOS_90.png ";"24° - Dichtkegel mit O-Ring - Interlock ";"24°-Cone with O-Ring - Interlock "
"3341 ";" 4.10 ";"Gerade ";"Straight ";"DKR - Gerade
Mit Überwurfmutter BSP-Gewinde
Für Gegenanschluss mit 60°-Konus
Hinweise zur Montage:
Das Schlauchnippel-Gewinde unbedingt vor der Montage dick einölen oder einfetten. (Schmierstoffe Rubrik 12) ";"DKR - Straight
Swivel Nut with BSP-Thread - Female
For Connectors with 60°-Cone
Notes to the Assembly:
It is very important to lubricate the insert thread before
screwing into the ferrule. (Lubricants Category 12)
 ";"SR-DKR.png ";"SR-DKR.png ";"60°- Dichtkegel - Schraubarmaturen ";"60°- Cone - Reusable "
"3343 ";" 4.11 ";"90°-Bogen ";"90°-Elbow ";"DKR - 90°-Bogen
Mit Überwurfmutter BSP-Gewinde
Für Gegenanschluss mit 60°-Konus
Hinweise zur Montage:
Das Schlauchnippel-Gewinde unbedingt vor der 
Montage dick einölen oder einfetten. 
(Schmierstoffe Rubrik 12) ";"DKR - 90°-Elbow
Swivel Nut with BSP-Thread - Female
For Connectors with 60°-Cone
Notes to the Assembly:
It is very important to lubricate the 
insert thread before screwing into the ferrule. 
(Lubricants Category 12) ";"SR-DKR_90.png ";"SR-DKR_90.png ";"60°- Dichtkegel - Schraubarmaturen ";"60°- Cone - Reusable "
"3342 ";" 4.12 ";"45°-Bogen ";"45°-Elbow ";"DKR - 45°-Bogen
Mit Überwurfmutter BSP-Gewinde
Für Gegenanschluss mit 60°-Konus
Hinweise zur Montage:
Das Schlauchnippel-Gewinde unbedingt vor der 
Montage dick einölen oder einfetten. 
(Schmierstoffe Rubrik 12) ";"DKR - 45°-Elbow
Swivel Nut with BSP-Thread - Female
For Connectors with 60°-Cone
Notes to the Assembly:
It is very important to lubricate the 
insert thread before screwing into the ferrule. 
(Lubricants Category 12) ";"SR-DKR_45.png ";"SR-DKR_45.png ";"60°- Dichtkegel - Schraubarmaturen ";"60°- Cone - Reusable "
"3332 ";" 4.13 ";"BSP-Außengewinde-Nippel - 60°-Konus ";"BSP-Male Nipples-60°-Cone ";"<div>AGR - 60°-Konus Außengewinde-Armatur Hinweise zur Montage: Das Schlauchnippel-Gewinde unbedingt vor der &nbsp;Montage dick einölen oder einfetten. &nbsp;(Schmierstoffe Rubrik 12)</div> ";"<div>AGR - 60°-Cone Male Inserts Notes to the Assembly: It is very important to lubricate the &nbsp;insert thread before screwing into the ferrule. &nbsp;(Lubricants Category 12)</div> ";"SR-AGR.png ";"SR-AGR.png ";"60°- Konus - Schraubarmaturen ";"60°- Male - Cone- Reusable "
"3335 ";" 4.14 ";"JIC-37° - Schraubnippel ";"JIC-37° - Reusable Fittings ";"Mit Crimpmutter
Hinweise zur Montage:
Das Schlauchnippel-Gewinde unbedingt 
vor der Montage dick einölen oder einfetten. 
(Schmierstoffe Rubrik 12) ";"With Crimp-Nut
Notes to the Assembly:
It is very important to lubricate the 
insert thread before screwing into the ferrule. 
(Lubricants Category 12) ";"SR-DKJ.png ";"SR-DKJ.png ";"37°- (JIC) Dichtkegel - Schraubarmaturen ";"37°-(JIC) Cone - Reusable "
"3338 ";" 4.15 ";"Gerade ";"Straight ";"<div>BEL - Armatur - Gerade BES - Armatur - Gerade Hinweise zur Montage: Das Schlauchnippel-Gewinde unbedingt &nbsp;vor der Montage dick einölen oder einfetten. &nbsp;(Schmierstoffe Rubrik 12)</div> ";"<div>BEL - Inserts - Straight BES - Inserts - Straight Notes to the Assembly: It is very important to lubricate &nbsp;the insert thread before screwing into the ferrule. &nbsp;(Lubricants Category 12)</div> ";"SR-BEL_SR-BES.png ";"SR-BEL_SR-BES.png ";"Rohrstutzen - Schraubarmaturen ";"Stand - Pipe - Reusable "
"3340 ";" 4.16 ";"90°-Bogen ";"90°-Elbow ";"<div>BEL-Armatur- 90°-Bogen BES-Armatur - 90°-Bogen Hinweise zur Montage: Das Schlauchnippel-Gewinde unbedingt vor der &nbsp;Montage dick einölen oder einfetten. &nbsp;(Schmierstoffe Rubrik 12)</div> ";"<div>BEL - Inserts - 90°-Elbow BES - Inserts - 90°-Elbow Notes to the Assembly: It is very important to lubricate the insert &nbsp;thread before screwing into the ferrule. &nbsp;(Lubricants Category 12)</div> ";"SR-BEL_SR-BES_90.png ";"SR-BEL_SR-BES_90.png ";"Rohrstutzen - Schraubarmaturen ";"Stand - Pipe - Reusable "
"3339 ";" 4.17 ";"45°-Bogen ";"45°-Elbow ";"<div>BEL - Armatur - 45°-Bogen BES - Armatur- 45°-Bogen Hinweise zur Montage: Das Schlauchnippel-Gewinde unbedingt vor der Montage dick einölen oder einfetten. (Schmierstoffe Rubrik 12)</div> ";"<div>BEL - Inserts - 45°-Elbow BES - Inserts - 45°-Elbow Notes to the Assembly: It is very important to lubricate the insert thread before screwing into the ferrule. (Lubricants Category 12)</div> ";"SR-BEL_SR-BES_45.png ";"SR-BEL_SR-BES_45.png ";"Rohrstutzen - Schraubarmaturen ";"Stand - Pipe - Reusable "
"3333 ";" 4.18 ";"AGRk-Nippel ";"BSP Taper Nipples ";"AGRk = Kegeliges Rohraußengewinde
Hinweise zur Montage:
Das Schlauchnippel-Gewinde unbedingt vor der 
Montage dick einölen oder einfetten. 
(Schmierstoffe Rubrik 12) ";"AGRk = BSP - Male - Taper 
Notes to the Assembly:
It is very important to lubricate the insert 
thread before screwing into the ferrule. 
(Lubricants Category 12) ";"SR-AGRk.png ";"SR-AGRk.png ";"Aussengewinde - Schraubarmaturen ";"Male -Inserts - Reusable "
"3334 ";" 4.19 ";"AGN Nippel ";"NPT Nipples ";"AGN = NPT-Außengewinde
Hinweise zur Montage:
Das Schlauchnippel-Gewinde unbedingt 
vor der Montage dick einölen oder einfetten. 
(Schmierstoffe Rubrik 12) ";"AGN = NPT - Male 
Notes to the Assembly:
It is very important to lubricate the 
insert thread before screwing into the ferrule. 
(Lubricants Category 12) ";"SR-AGN.png ";"SR-AGN.png ";"Aussengewinde - Schraubarmaturen ";"Male -Inserts - Reusable "
"3336 ";" 4.4 ";"SR-P1 ";"SR-P1 ";"<div>SR-P1 - nicht schälen Zu verwenden für Armaturen Rubrik 4.6-4.19</div> ";"<div>SR-P1 - non skive To use for Inserts Category 4.6-4.19</div> ";"SR-P1.png ";"SR-P1.png ";"Fassungen - Schraubarmaturen ";"Ferrules - Reusable "
"3337 ";" 4.5 ";"SR-P2 ";"SR-P2 ";"<div>SR-P2 - nicht schälen Zu verwenden für Armaturen Rubrik 4.6-4.19</div> ";"<div>SR-P2 - non skive To use for Inserts Category 4.6-4.19</div> ";"SR-P2.png ";"SR-P2.png ";"Fassungen - Schraubarmaturen ";"Ferrules - Reusable "
"3328 ";" 4.6 ";"Gerade ";"Straight ";"<div>DKOL/DKOS-Nippel - Gerade &nbsp;Für Gegenanschluss mit 24°-Konus <br>
DIN 2353 / DIN EN ISO 8434-1 Hinweise zur Montage: Das Schlauchnippel-Gewinde unbedingt vor der Montage dick einölen oder einfetten. (Schmierstoffe Rubrik 12)<br>
O-Ring = NBR</div> ";"<div>DKOL/DKOS-Nipples - Straight For Fittings with 24°-Cone <br>
DIN 2353 / DIN EN ISO 8434-1 Notes to the Assembly: It is very important to lubricate the insert thread before screwing into the ferrule. (Lubricants Category 12)<br>
O-Ring = NBR</div> ";"SR-DKOL_SR-DKOS.png ";"SR-DKOL_SR-DKOS.png ";"24°- Dichtkegel mit O-Ring - Schraubarmaturen ";"24°-Cone with O-Ring  - Reusable "
"3330 ";" 4.7 ";"90°-Bogen ";"90°-Elbow ";"<div>DKOL/DKOS-Nippel - 90°-Bogen Für Gegenanschluss mit 24°-Konus <br>
DIN 2353 / DIN EN ISO 8434-1 Hinweise zur Montage: Das Schlauchnippel-Gewinde unbedingt vor der &nbsp;Montage dick einölen oder einfetten. &nbsp;(Schmierstoffe Rubrik 12)<br>
O-Ring = NBR</div> ";"<div>DKOL/DKOS-Nipples - 90°-Elbow For Fittings with 24°-Cone <br>
DIN 2353 / DIN EN ISO 8434-1 Notes to the Assembly: It is very important to lubricate the insert thread &nbsp;before screwing into the ferrule. &nbsp;(Lubricants Category 12)</div>

<div>O-Ring = NBR</div> ";"SR-DKOL_SR-DKOS_90.png ";"SR-DKOL_SR-DKOS_90.png ";"24°- Dichtkegel mit O-Ring - Schraubarmaturen ";"24°-Cone with O-Ring  - Reusable "
"3329 ";" 4.8 ";"45°-Bogen ";"45°-Elbow ";"<div>DKOL/DKOS-Nippel - 45°-Bogen Für Gegenanschluss mit 24°-Konus<br>
DIN 2353 / DIN EN ISO 8434-1 Hinweise zur Montage: Das Schlauchnippel-Gewinde unbedingt vor der &nbsp;Montage dick einölen oder einfetten. &nbsp;(Schmierstoffe Rubrik 12)</div>

<div>O-Ring = NBR</div> ";"<div>DKOL/DKOS-Nipples - 45°-Elbow For Fittings with 24°-Cone <br>
DIN 2353 / DIN EN ISO 8434-1 Notes to the Assembly: It is very important to lubricate the insert thread &nbsp;before screwing into the ferrule. &nbsp;(Lubricants Category 12)<br>
O-Ring = NBR</div> ";"SR-DKOL_SR-DKOS_45.png ";"SR-DKOL_SR-DKOS_45.png ";"24°- Dichtkegel mit O-Ring - Schraubarmaturen ";"24°-Cone with O-Ring  - Reusable "
"3331 ";" 4.9 ";"CEL + CES 24°-Konus ";"CEL + CES 24°-Cone ";"<div>CEL - 24°-Konus-Armatur &nbsp;CES - 24°-Konus-Armatur Hinweise zur Montage: Das Schlauchnippel-Gewinde unbedingt vor der &nbsp;Montage dick einölen oder einfetten. &nbsp;(Schmierstoffe Rubrik 12)</div> ";"<div>CEL - 24°-Cone-Inserts CES - 24°-Cone-Inserts Notes to the Assembly: It is very important to lubricate the insert &nbsp;thread before screwing into the ferrule. &nbsp;(Lubricants Category 12)</div> ";"SR-CEL_SR-CES.png ";"SR-CEL_SR-CES.png ";"24°- Konus - Außengewinde - Schraubarmaturen ";"24°- Male - Cone Reusable "
"3391 ";" 5.10 ";"BSP - Zylindrisch - Reduziert - 60°-Konus ";"BSP - Parallel - Reduced - 60°-Cone ";"BSP - BSP 
Mit 60°-Innenkonus und angedrehter Dichtkante Form B
Männlich - Männlich ";"With 60°-Cone and Sealing Shoulder Form B 
BSP - Male - Male ";"1050510_2.png ";"1050510_2.png ";"Gerade - Adapter ";"Straight - Adaptors "
"3888 ";" 5.11 ";"BSP - Zylindrisch - Reduziert - 60°-Konus mit Weichdichtung ";"BSP - Parallel - Reduced - 60°-Cone with Soft Sealing ";"<div>BSP - BSP Mit 60°-Innenkonus wd = Abdichtung durch Profildichtung - FPM Männlich - Männlich</div> ";"<div>BSP - BSP With 60°-Cone wd = Sealing by an Elastomer Profiled Ring - FPM Male - Male - Parallel</div> ";"1050508_2.png ";"1050508_2.png ";"Gerade - Adapter ";"Straight - Adaptors "
"3392 ";" 5.12 ";"BSP - Zylindrisch - NPT ";"BSP - Parallel - NPT ";"BSP - Zylindrisch - Männlich mit 60°-Konus und angedrehter Dichtkante Form B
NPT - Männlich mit 60°-Konus
Andere Größen auf Anfrage! ";"BSP - Male with 60°-Cone and Sealing Shoulder Form B
NPT - Male with 60°-Cone
Other sizes on request! ";"1052810.png ";"1052810.png ";"Gerade - Adapter ";"Straight - Adaptors "
"3344 ";" 5.13 ";"NPT - NPT ";"NPT - NPT ";"NPT - Männlich mit 60°-Konus ";"NPT - Male with 60°-Cone ";"1282810_1.png ";"1282810_1.png ";"Gerade - Adapter ";"Straight - Adaptors "
"3345 ";" 5.14 ";"NPT - NPT - Reduziert ";"NPT - NPT - Reduced ";"NPT - Männlich mit 60°-Konus ";"NPT - Male with 60°-Cone ";"1282810_2.png ";"1282810_2.png ";"Gerade - Adapter ";"Straight - Adaptors "
"3346 ";" 5.15 ";"BSP - Kegelig - BSP - Kegelig ";"BSP - Taper - BSP - Taper ";"BSP - Kegelig
BSP - Kegelig ";"BSP - Taper 
BSP - Taper ";"1070710.png ";"1070710.png ";"Gerade - Adapter ";"Straight - Adaptors "
"3347 ";" 5.16 ";"BSP - Kegelig - BSP - Kegelig - Reduziert ";"BSP - Taper - BSP - Taper - Reduced ";"BSP - Kegelig
BSP - Kegelig ";"BSP - Taper 
BSP - Taper ";"1070710_2.png ";"1070710_2.png ";"Gerade - Adapter ";"Straight - Adaptors "
"3350 ";" 5.17 ";"BSP - Weiblich - BSP - Kegelig ";"BSP - Female - BSP - Taper ";"BSP - Weiblich mit drehbarer Mutter für 
60°-Gegenanschluss
BSP - Kegelig - Männlich ";"BSP - Female with Swivle Nut for 
60°-Connection
BSP - Taper - Male ";"2070511.png ";"2070511.png ";"Gerade - Dichtkegel - Adapter ";"Straight - Male - Female - Adaptors "
"3351 ";" 5.18 ";"BSP - Weiblich - NPT - Männlich ";"BSP - Female - NPT - Male ";"BSP - Weiblich mit drehbarer Mutter 
für 60°-Gegenanschluss 
NPT - Männlich ";"BSP - Female with Swivel Nut 
for 60°-Connection 
NPT - Male ";"2280511.png ";"2280511.png ";"Gerade - Dichtkegel - Adapter ";"Straight - Male - Female - Adaptors "
"3352 ";" 5.19 ";"BSP - Weiblich - BSP - Zylindrisch ";"BSP - Female - BSP - Parallel ";"BSP - Weiblich mit drehbarer Mutter 
BSP - Männlich mit 60°-Konus und 
angedrehter Dichtkante 
Form B ";"BSP - Female with Swivel Nut 
BSP - Male with 60°-Cone 
and Sealing Shoulder 
Form B ";"2050511.png ";"2050511.png ";"Gerade - Dichtkegel - Adapter ";"Straight - Male - Female - Adaptors "
"3929 ";" 5.20 ";"Adapter BSP ";"Straight Adaptors - BSP - Female ";"<div>Weiblich - BSP - BSP mit drehbarer Mutter an beiden Seiten</div> ";"<div>Female - BSP - BSP with Swivel Nut at both sides</div> ";"3050511_B.png ";"3050511_redu.png ";"Doppel - Dichtkegel - Adapter ";"Swivel - Female - Adaptors "
"3353 ";" 5.20 ";"Gerade Adapter - BSP - Weiblich ";"Straight Adaptors - BSP - Female ";"Weiblich - BSP - BSP
mit drehbarer Mutter an beiden Seiten ";"Female - BSP - BSP
with Swivel Nut at both sides ";"3050511_A.png ";"3050511_a.png ";"Doppel - Dichtkegel - Adapter ";"Swivel - Female - Adaptors "
"3354 ";" 5.21 ";"Winkel-Adapter - BSP - Weiblich ";"Elbow-Adaptors - BSP - Female ";"Weiblich - BSP - BSP 
mit drehbarer Mutter an beiden Seiten ";"Female - BSP - BSP 
with Swivel Nut at both sides ";"4050511.png ";"4050511.png ";"Doppel - Dichtkegel - Adapter ";"Swivel - Female - Adaptors "
"3355 ";" 5.22 ";"T-Adapter - BSP - Weiblich ";"T-Adaptors - BSP - Female ";"Weiblich - BSP - BSP - BSP 
mit drehbarer Mutter an allen Seiten ";"Female - BSP - BSP - BSP 
with Swivel Nut at all sides ";"4150511.png ";"4150511.png ";"Doppel - Dichtkegel - Adapter ";"Swivel - Female - Adaptors "
"3356 ";" 5.23 ";"K-Adapter - BSP - Weiblich ";"K-Adaptors - BSP - Female ";"Weiblich - BSP
alle Seiten mit drehbarer Mutter ";"Female - BSP
all sides with Swivel Nut ";"4250511.png ";"4250511.png ";"Doppel - Dichtkegel - Adapter ";"Swivel - Female - Adaptors "
"3357 ";" 5.24 ";"Winkel-Adapter - BSP - Zylindrisch - Männlich ";"Elbow-Adaptors - BSP - Male ";"Männlich - BSP - BSP 
mit 60°-Konus ";"Male - BSP - BSP 
with 60°-Cone ";"1350510.png ";"1350510.png ";"Außengewinde - Adapter ";"Male - Adaptors "
"3369 ";" 5.25 ";"BSP - Zylindrisch - Männlich - BSP - Kegelig - Männlich ";"BSP - Male - BSP - Taper - Male ";"BSP - Zylindrisch - Männlich mit 60°-Konus 
BSP - Kegelig - Männlich ";"BSP - Male with 60°-Cone 
BSP - Taper - Male ";"1350500.png ";"1350500.png ";"Außengewinde - Adapter ";"Male - Adaptors "
"3928 ";" 5.25 ";"BSP - Zylindrisch - Männlich - NPT - Männlich ";"BSP - Male - NPT - Male ";"<div>BSP - Zylindrisch - Männlich mit 60°-Konus &nbsp;NPT - Männlich</div> ";"<div>BSP - Male with 60°-Cone &nbsp;NPT-Male</div> ";"1350500.png ";"1350500.png ";"Außengewinde - Adapter ";"Male - Adaptors "
"3867 ";" 5.26 ";"Winkel-Adapter - NPT - NPT - Männlich - 90° ";"Elbow-Adaptors - NPT - NPT - Male - 90° ";"Männlich - NPT - NPT 
mit 60°-Konus ";"Male - NPT - NPT 
with 60°-Cone ";"1350511.png ";"1350511.png ";"Außengewinde - Adapter ";"Male - Adaptors "
"3359 ";" 5.27 ";"T-Adapter - BSP - Zylindrisch - Männlich ";"T-Adaptors - BSP - Male ";"Männlich - BSP - BSP - BSP
mit 60°-Konus ";"Male - BSP - BSP - BSP 
with 60°-Cone ";"1450510.png ";"1450510.png ";"Außengewinde - Adapter ";"Male - Adaptors "
"3360 ";" 5.28 ";"K-Adapter - BSP - Zylindrisch - Männlich ";"K-Adaptors - BSP - Male ";"Männlich - BSP 
alle Seiten mit 60°-Konus ";"Male - BSP
all sides with 60°-Cone ";"1550510.png ";"1550510.png ";"Außengewinde - Adapter ";"Male - Adaptors "
"3871 ";" 5.29 ";"Winkel-Adapter - 90° ";"Elbow-Adaptors - 90° ";"Männlich - NPT mit 60°-Konus - Weiblich - NPT ";"Male - NPT with 60°-Cone - Female - NPT ";"1350512.png ";"1350512.png ";"Winkel - Adapter ";"Elbow - Adaptors "
"3361 ";" 5.30 ";"90°- Winkel - Kompakt - Adapter ";"90°- Block - Elbow - Adaptors ";"Männlich - BSP - Starr mit 60°-Konus
Weiblich - Mit drehbarer Mutter ";"Male - BSP - Fixed with 60°-Cone
Female - With Swivel Nut ";"1560510.png ";"1560510.png ";"Kompakt - Winkel - Adapter ";"Block - Elbow - Adaptors "
"3362 ";" 5.31 ";"45°- Winkel - Kompakt - Adapter ";"45°- Block - Elbow - Adaptors ";"Männlich - BSP - Starr mit 60°-Konus
Weiblich - Mit drehbarer Mutter ";"Male - BSP - Fixed with 60°-Cone
Female - With Swivel Nut ";"1545510.png ";"1545510.png ";"Kompakt - Winkel - Adapter ";"Block - Elbow - Adaptors "
"3363 ";" 5.32 ";"LE-Adapter ";"Run-Tee-Adaptors ";"Männlich - Starr - BSP mit 60°-Konus
Weiblich - Drehbar - BSP ";"Male - Fixed - BSP with 60°-Cone
Female - Swivel - BSP ";"1570510.png ";"1570510.png ";"T - Adapter ";"Tee - Adaptors "
"3365 ";" 5.33 ";"TE-Adapter ";"Brunch-Tee-Adaptors ";"Männlich - Starr - BSP mit 60°-Konus 
Weiblich - Drehbar - BSP ";"Male - Fixed - BSP with 60°-Cone
Female - Swivel - BSP ";"1580510.png ";"1580510.png ";"T - Adapter ";"Tee - Adaptors "
"3366 ";" 5.34 ";"Winkel-Adapter - BSP - Zylindrisch ";"Elbow-Adaptors - BSP - Parallel ";"Weiblich - BSP - Zylindrisch - BSP - Zylindrisch ";"Female - BSP Parallel - BSP Parallel ";"1350520.png ";"1350520.png ";"Innengewinde - Adapter ";"Female - Adaptors "
"3367 ";" 5.35 ";"T-Adapter - BSP - Zylindrisch ";"T-Adaptors - BSP - Parallel ";"Weiblich - BSP - Zylindrisch - BSP - Zylindrisch - BSP Zylindrisch ";"Female - BSP Parallel - BSP Parallel - BSP Parallel - Fixed ";"1450520.png ";"1450520.png ";"Innengewinde - Adapter ";"Female - Adaptors "
"3864 ";" 5.36 ";"Winkel-Adapter - NPT ";"Elbow-Adaptors - NPT ";"Weiblich - NPT  - NPT ";"Female - NPT - NPT ";"1350521.png ";"1350521.png ";"Innengewinde - Adapter ";"Female - Adaptors "
"3868 ";" 5.37 ";"T-Adapter - NPT ";"T-Adaptors - NPT ";"Weiblich - NPT - NPT - NPT ";"Female - NPT - NPT - NPT ";"1450521.png ";"1450521.png ";"Innengewinde - Adapter ";"Female - Adaptors "
"3368 ";" 5.38 ";"Gerade Schott-Adapter - BSP - Zylindrisch - Männlich ";"Straight Bulkhead Adaptors - BSP - Male ";"BSP - BSP 
Schottausführung mit Kontermutter und 60°-Konus ";"BSP Male - BSP Male 
Both sides with 60°-Cone and Back Nut ";"1050511.png ";"1050511.png ";"Gerade - Schott - Adapter ";"Straight - Bulkhead  - Adaptors "
"3388 ";" 5.39 ";"Gerade Schott-Adapter ";"Straight Bulkhead Adaptors ";"<div>BSP - Metrisch Schott-Stutzen mit 24°-Konus für &nbsp;Schneidringverschraubung DIN 2353 / DIN EN ISO 8434-1 mit Kontermutter Einschraubgewinde: &nbsp;Whitworth-Rohrgewinde - Zylindrisch Abdichtung durch Profildichtung - FPM</div> ";"<div>BSP - Metric Straight Bulkhead connection for &nbsp;Compression Couplings DIN 2353 / DIN EN ISO 8434-1 with &nbsp;24°-Cone and backnut Male-Stud Thread: BSP - Parallel Sealing by an Elastomer Profiled Ring - FPM</div> ";"1050509.png ";"1050509.png ";"Gerade - Schott - Adapter ";"Straight - Bulkhead  - Adaptors "
"3375 ";" 5.4 ";"Metrisch - 60°-Konus ";"Metric - 60°-Cone ";"<div>Metrisch - mit 60°-Innenkonus</div> ";"<div>Metric - with 60°-Cone</div> ";"08065.png ";"08065.png ";"Gerade - Anschweissstutzen ";"Straight - Welding - Adaptors "
"3387 ";" 5.40 ";"Gegenmuttern für Schottverschraubungen - Zylindrisch ";"Locknuts for Bulkhead Couplings - BSP - Parallel ";"<div>Gegenmuttern für Schottverschraubungen Innengewinde: Whithworth-Rohrgewinde - Zylindrisch</div> ";"<div>Locknuts for Bulkhead Couplings Female Thread: BSP - Parallel</div> ";"1050526.png ";"1050526.png ";"Gerade - Schott - Adapter ";"Straight - Bulkhead  - Adaptors "
"3385 ";" 5.41 ";"90° - BSP - Männlich ";"90° - BSP - Male ";"<div>Einstellbare Winkel-Verschraubungen - 90° BSP - Männlich mit 60°-Konus Einschraubgewinde G: &nbsp;Whitworth-Rohrgewinde - Zylindrisch Abdichtung durch gekammerten O-Ring FPM</div> ";"<div>Adjustable Stud Elbows - 90° BSP - Male with 60°-Cone Thread: BSP - Parallel Sealing by Captive O-ring - FPM and Washer</div> ";"1350501.png ";"1350501.png ";"Einstellbare - Winkel - Verschraubungen ";"Adjustable - Male - Stud - Elbows "
"3370 ";" 5.42 ";"BSP - Zylindrisch ";"BSP - Female ";"Für Hochdruck 
Gewinde: BSP - Zylindrisch ";"For High Pressure 
Thread: BSP - Parallel ";"1050512_1.png ";"1050512_1.png ";"Sechskant - Muffen ";"Hexagon - Sockets "
"3371 ";" 5.43 ";"BSP - Zylindrisch - Reduziert ";"BSP - Female - Reduced ";"Für Hochdruck
Gewinde: BSP - Zylindrisch - Reduziert ";"For High Pressure
Thread: BSP - Parallel - Reduced ";"1050512_2.png ";"1050512-S.-5.42.png ";"Sechskant - Muffen ";"Hexagon - Sockets "
"3372 ";" 5.44 ";"NPT ";"NPT - Female ";"Für Hochdruck
NPT-Innengewinde ";"For High Pressure 
NPT-Internal Thread ";"1050516.png ";"1050516.png ";"Sechskant - Muffen ";"Hexagon - Sockets "
"3872 ";" 5.45 ";"NPT - Reduziert ";"NPT - Reduced ";"Für Hochdruck
NPT-Innengewinde - Reduziert ";"For High Pressure
NPT-Innengewinde - Reduced ";"1050516_2.png ";"1050516-S.-5.44.png ";"Sechskant - Muffen ";"Hexagon - Sockets "
"3873 ";" 5.46 ";"BSP - Außen / Innen - Form A ";"BSP - Male / Female - Form A ";"Form A
 
Mit 60°-Konus am Außengewinde
 
Beide Gewinde: 
Whitworth-Rohrgewinde - Zylindrisch - DIN / ISO 228
Abdichtung durch Dichtkante Form B ";"Form A
 
With 60°-Cone at Male Thread
 
Both Threads BSP - Parallel - DIN / ISO 228
Sealing by Sealing Shoulder Form B ";"1050515_A.png ";"1050515A-S.-5.47.png ";"Gewinde - Reduzierungen ";"Adaptors - Male - Female "
"3376 ";" 5.47 ";"BSP - Außen / Innen - Form B ";"BSP - Male / Female - Form B ";"Form B
 
Mit 60°-Konus am Außengewinde
 
Beide Gewinde Whitworth-Rohrgewinde - Zylindrisch - DIN / ISO 228
Abdichtung durch Dichtkante Form B ";"Form B
 
With 60°-Cone at Male Thread
 
Both Threads BSP - Parallel - DIN / ISO 228
Sealing by Sealing Shoulder Form B ";"1050515_B.png ";"1050515_B.png ";"Gewinde - Reduzierungen ";"Adaptors - Male - Female "
"3377 ";" 5.48 ";"BSP - Außen - NPT - Innen - Form A ";"BSP - Male - NPT - Female - Form A ";"Form A

BSP-Außengewinde mit 60°-Konus
NPT-Innengewinde ";"BSP - Male with 60°-Cone 
NPT - Female ";"1050518_1.png ";"1050518A-S.-5.49.png ";"Gewinde - Reduzierungen ";"Adaptors - Male - Female "
"3378 ";" 5.49 ";"BSP - Außen - NPT - Innen - Form B ";"BSP - Male - NPT - Female - Form B ";"Form B

BSP-Außengewinde mit 60°-Konus
NPT-Innengewinde ";"BSP - Male with 60°-Cone 
NPT - Female ";"1050518_2.png ";"1050518B-S.-5.50.png ";"Gewinde - Reduzierungen ";"Adaptors - Male - Female "
"3364 ";" 5.5 ";"BSP - Metrisch - 60°-Konus ";"BSP - Metric - 60°-Cone ";"BSP mit angedrehter Dichtkante Form B 
Metrisch mit 60°-Innenkonus ";"BSP with Sealing Shoulder Form B 
Metric with 60°-Cone ";"02268.png ";"02268.png ";"Gerade - Adapter ";"Straight - Adaptors "
"3379 ";" 5.50 ";"NPT - Außen - BSP - Innen - Form A ";"NPT - Male - BSP - Female - Form A ";"Form A

NPT-Außengewinde mit 60°-Konus
BSP-Innengewinde ";"NPT - Male with 60°-Cone 
BSP - Female ";"1050517_1.png ";"1050517_1.png ";"Gewinde - Reduzierungen ";"Adaptors - Male - Female "
